Frame No: 715 , Epoch Time = 1496669716023075 , IAT = 0.000061 ,Frame Size = 54   ,Trans Rate = 885245.901639  
Frame No: 716 , Epoch Time = 1496669716025262 , IAT = 0.002187 ,Frame Size = 891  ,Trans Rate = 407407.407407  
Frame No: 717 , Epoch Time = 1496669716027529 , IAT = 0.002267 ,Frame Size = 546  ,Trans Rate = 240846.934274  
Frame No: 718 , Epoch Time = 1496669716027637 , IAT = 0.000108 ,Frame Size = 54   ,Trans Rate = 500000.000000  
Frame No: 719 , Epoch Time = 1496669716040394 , IAT = 0.012757 ,Frame Size = 629  ,Trans Rate = 49306.263228  
Frame No: 720 , Epoch Time = 1496669716069918 , IAT = 0.029524 ,Frame Size = 66   ,Trans Rate = 2235.469449  
Frame No: 721 , Epoch Time = 1496669716069986 , IAT = 0.000068 ,Frame Size = 66   ,Trans Rate = 970588.235294  
Frame No: 722 , Epoch Time = 1496669716077633 , IAT = 0.007647 ,Frame Size = 60   ,Trans Rate = 7846.214202  
Frame No: 723 , Epoch Time = 1496669716078286 , IAT = 0.000653 ,Frame Size = 600  ,Trans Rate = 918836.140888  
Frame No: 724 , Epoch Time = 1496669716078340 , IAT = 0.000054 ,Frame Size = 54   ,Trans Rate = 1000000.000000  
Frame No: 725 , Epoch Time = 1496669716081423 , IAT = 0.003083 ,Frame Size = 60   ,Trans Rate = 19461.563412  
Frame No: 726 , Epoch Time = 1496669716094402 , IAT = 0.012979 ,Frame Size = 60   ,Trans Rate = 4622.852300  
Frame No: 727 , Epoch Time = 1496669716136756 , IAT = 0.042354 ,Frame Size = 462  ,Trans Rate = 10908.060632  
Frame No: 728 , Epoch Time = 1496669716136869 , IAT = 0.000113 ,Frame Size = 54   ,Trans Rate = 477876.106195  
Frame No: 729 , Epoch Time = 1496669716146112 , IAT = 0.009243 ,Frame Size = 546  ,Trans Rate = 59071.729958  
Frame No: 730 , Epoch Time = 1496669716146202 , IAT = 0.000090 ,Frame Size = 54   ,Trans Rate = 600000.000000  
Frame No: 731 , Epoch Time = 1496669716150618 , IAT = 0.004416 ,Frame Size = 60   ,Trans Rate = 13586.956522  
Frame No: 732 , Epoch Time = 1496669716150712 , IAT = 0.000094 ,Frame Size = 244  ,Trans Rate = 2595744.680851  
Frame No: 733 , Epoch Time = 1496669716162483 , IAT = 0.011771 ,Frame Size = 60   ,Trans Rate = 5097.272959  
Frame No: 734 , Epoch Time = 1496669716162547 , IAT = 0.000064 ,Frame Size = 225  ,Trans Rate = 3515625.000000  
Frame No: 735 , Epoch Time = 1496669716174814 , IAT = 0.012267 ,Frame Size = 1514 ,Trans Rate = 123420.559224  
Frame No: 736 , Epoch Time = 1496669716174912 , IAT = 0.000098 ,Frame Size = 54   ,Trans Rate = 551020.408163  
Frame No: 737 , Epoch Time = 1496669716418787 , IAT = 0.243875 ,Frame Size = 546  ,Trans Rate = 2238.851871  
Frame No: 738 , Epoch Time = 1496669716419950 , IAT = 0.001163 ,Frame Size = 502  ,Trans Rate = 431642.304385  
Frame No: 739 , Epoch Time = 1496669716420017 , IAT = 0.000067 ,Frame Size = 54   ,Trans Rate = 805970.149254  
Frame No: 740 , Epoch Time = 1496669716440969 , IAT = 0.020952 ,Frame Size = 502  ,Trans Rate = 23959.526537  
Frame No: 741 , Epoch Time = 1496669716441056 , IAT = 0.000087 ,Frame Size = 54   ,Trans Rate = 620689.655172  
Frame No: 744 , Epoch Time = 1496669717063053 , IAT = 0.369260 ,Frame Size = 1514 ,Trans Rate = 4100.092076  
Frame No: 745 , Epoch Time = 1496669717063179 , IAT = 0.000126 ,Frame Size = 54   ,Trans Rate = 428571.428571  
Frame No: 746 , Epoch Time = 1496669717064304 , IAT = 0.001125 ,Frame Size = 1514 ,Trans Rate = 1345777.777778  
Frame No: 747 , Epoch Time = 1496669717064370 , IAT = 0.000066 ,Frame Size = 66   ,Trans Rate = 1000000.000000  
Frame No: 748 , Epoch Time = 1496669717342649 , IAT = 0.278279 ,Frame Size = 1514 ,Trans Rate = 5440.583012  
Frame No: 749 , Epoch Time = 1496669717342748 , IAT = 0.000099 ,Frame Size = 66   ,Trans Rate = 666666.666667  
Frame No: 750 , Epoch Time = 1496669717348117 , IAT = 0.005369 ,Frame Size = 773  ,Trans Rate = 143974.669398  
Frame No: 751 , Epoch Time = 1496669717348191 , IAT = 0.000074 ,Frame Size = 66   ,Trans Rate = 891891.891892  
Frame No: 752 , Epoch Time = 1496669717446824 , IAT = 0.098633 ,Frame Size = 1514 ,Trans Rate = 15349.832206  
Frame No: 753 , Epoch Time = 1496669717446943 , IAT = 0.000119 ,Frame Size = 54   ,Trans Rate = 453781.512605  
Frame No: 754 , Epoch Time = 1496669717448210 , IAT = 0.001267 ,Frame Size = 1514 ,Trans Rate = 1194948.697711  
Frame No: 755 , Epoch Time = 1496669717448268 , IAT = 0.000058 ,Frame Size = 54   ,Trans Rate = 931034.482759  
Frame No: 756 , Epoch Time = 1496669717449519 , IAT = 0.001251 ,Frame Size = 1514 ,Trans Rate = 1210231.814548  
Frame No: 757 , Epoch Time = 1496669717449579 , IAT = 0.000060 ,Frame Size = 54   ,Trans Rate = 900000.000000  
Frame No: 758 , Epoch Time = 1496669717450832 , IAT = 0.001253 ,Frame Size = 1514 ,Trans Rate = 1208300.079808  
Frame No: 759 , Epoch Time = 1496669717450892 , IAT = 0.000060 ,Frame Size = 54   ,Trans Rate = 900000.000000  
Frame No: 760 , Epoch Time = 1496669717452145 , IAT = 0.001253 ,Frame Size = 1514 ,Trans Rate = 1208300.079808  
Frame No: 761 , Epoch Time = 1496669717452203 , IAT = 0.000058 ,Frame Size = 54   ,Trans Rate = 931034.482759  
Frame No: 762 , Epoch Time = 1496669717479533 , IAT = 0.027330 ,Frame Size = 1514 ,Trans Rate = 55396.999634  
Frame No: 763 , Epoch Time = 1496669717479655 , IAT = 0.000122 ,Frame Size = 54   ,Trans Rate = 442622.950820  
Frame No: 764 , Epoch Time = 1496669717480747 , IAT = 0.001092 ,Frame Size = 1514 ,Trans Rate = 1386446.886447  
Frame No: 765 , Epoch Time = 1496669717480825 , IAT = 0.000078 ,Frame Size = 54   ,Trans Rate = 692307.692308  
Frame No: 766 , Epoch Time = 1496669717481971 , IAT = 0.001146 ,Frame Size = 1514 ,Trans Rate = 1321116.928447  
Frame No: 767 , Epoch Time = 1496669717482028 , IAT = 0.000057 ,Frame Size = 54   ,Trans Rate = 947368.421053  
Frame No: 770 , Epoch Time = 1496669717634245 , IAT = 0.000075 ,Frame Size = 74   ,Trans Rate = 986666.666667  
Frame No: 774 , Epoch Time = 1496669717714109 , IAT = 0.000100 ,Frame Size = 54   ,Trans Rate = 540000.000000  
Frame No: 775 , Epoch Time = 1496669717715370 , IAT = 0.001261 ,Frame Size = 1514 ,Trans Rate = 1200634.417129  
Frame No: 776 , Epoch Time = 1496669717715428 , IAT = 0.000058 ,Frame Size = 54   ,Trans Rate = 931034.482759  
Frame No: 777 , Epoch Time = 1496669717716683 , IAT = 0.001255 ,Frame Size = 1514 ,Trans Rate = 1206374.501992  
Frame No: 778 , Epoch Time = 1496669717716755 , IAT = 0.000072 ,Frame Size = 54   ,Trans Rate = 750000.000000  
Frame No: 779 , Epoch Time = 1496669717718008 , IAT = 0.001253 ,Frame Size = 1514 ,Trans Rate = 1208300.079808  
Frame No: 780 , Epoch Time = 1496669717718063 , IAT = 0.000055 ,Frame Size = 54   ,Trans Rate = 981818.181818  
Frame No: 781 , Epoch Time = 1496669717719314 , IAT = 0.001251 ,Frame Size = 1514 ,Trans Rate = 1210231.814548  
Frame No: 782 , Epoch Time = 1496669717719374 , IAT = 0.000060 ,Frame Size = 54   ,Trans Rate = 900000.000000  
Frame No: 783 , Epoch Time = 1496669717720633 , IAT = 0.001259 ,Frame Size = 1514 ,Trans Rate = 1202541.699762  
Frame No: 784 , Epoch Time = 1496669717720702 , IAT = 0.000069 ,Frame Size = 54   ,Trans Rate = 782608.695652  
Frame No: 785 , Epoch Time = 1496669717721960 , IAT = 0.001258 ,Frame Size = 1514 ,Trans Rate = 1203497.615262  
Frame No: 786 , Epoch Time = 1496669717722023 , IAT = 0.000063 ,Frame Size = 54   ,Trans Rate = 857142.857143  
Frame No: 787 , Epoch Time = 1496669717722661 , IAT = 0.000638 ,Frame Size = 1514 ,Trans Rate = 2373040.752351  
Frame No: 788 , Epoch Time = 1496669717722723 , IAT = 0.000062 ,Frame Size = 54   ,Trans Rate = 870967.741935  
Frame No: 789 , Epoch Time = 1496669717723985 , IAT = 0.001262 ,Frame Size = 1514 ,Trans Rate = 1199683.042789  
Frame No: 790 , Epoch Time = 1496669717724054 , IAT = 0.000069 ,Frame Size = 54   ,Trans Rate = 782608.695652  
Frame No: 793 , Epoch Time = 1496669717771570 , IAT = 0.000043 ,Frame Size = 66   ,Trans Rate = 1534883.720930  
Frame No: 794 , Epoch Time = 1496669717772824 , IAT = 0.001254 ,Frame Size = 779  ,Trans Rate = 621212.121212  
Frame No: 795 , Epoch Time = 1496669717772886 , IAT = 0.000062 ,Frame Size = 54   ,Trans Rate = 870967.741935  
Frame No: 796 , Epoch Time = 1496669717775823 , IAT = 0.002937 ,Frame Size = 1514 ,Trans Rate = 515491.998638  
Frame No: 797 , Epoch Time = 1496669717775910 , IAT = 0.000087 ,Frame Size = 54   ,Trans Rate = 620689.655172  
Frame No: 800 , Epoch Time = 1496669717919194 , IAT = 0.000080 ,Frame Size = 74   ,Trans Rate = 925000.000000  
Frame No: 801 , Epoch Time = 1496669718067487 , IAT = 0.148293 ,Frame Size = 1514 ,Trans Rate = 10209.517644  
Frame No: 802 , Epoch Time = 1496669718067589 , IAT = 0.000102 ,Frame Size = 66   ,Trans Rate = 647058.823529  
Frame No: 803 , Epoch Time = 1496669718183290 , IAT = 0.115701 ,Frame Size = 66   ,Trans Rate = 570.435865  
Frame No: 804 , Epoch Time = 1496669718183452 , IAT = 0.000162 ,Frame Size = 54   ,Trans Rate = 333333.333333  
Frame No: 805 , Epoch Time = 1496669718183468 , IAT = 0.000016 ,Frame Size = 66   ,Trans Rate = 4125000.000000  
Frame No: 806 , Epoch Time = 1496669718183597 , IAT = 0.000129 ,Frame Size = 54   ,Trans Rate = 418604.651163  
Frame No: 807 , Epoch Time = 1496669718183690 , IAT = 0.000093 ,Frame Size = 455  ,Trans Rate = 4892473.118280  
Frame No: 808 , Epoch Time = 1496669718194874 , IAT = 0.011184 ,Frame Size = 1514 ,Trans Rate = 135371.959943  
Frame No: 809 , Epoch Time = 1496669718195005 , IAT = 0.000131 ,Frame Size = 66   ,Trans Rate = 503816.793893  
Frame No: 810 , Epoch Time = 1496669718482033 , IAT = 0.287028 ,Frame Size = 1514 ,Trans Rate = 5274.746715  
Frame No: 811 , Epoch Time = 1496669718482165 , IAT = 0.000132 ,Frame Size = 54   ,Trans Rate = 409090.909091  
Frame No: 814 , Epoch Time = 1496669718522575 , IAT = 0.000095 ,Frame Size = 66   ,Trans Rate = 694736.842105  
Frame No: 815 , Epoch Time = 1496669718584543 , IAT = 0.061968 ,Frame Size = 60   ,Trans Rate = 968.241673  
Frame No: 816 , Epoch Time = 1496669718585213 , IAT = 0.000670 ,Frame Size = 60   ,Trans Rate = 89552.238806  
Frame No: 817 , Epoch Time = 1496669718585942 , IAT = 0.000729 ,Frame Size = 1514 ,Trans Rate = 2076817.558299  
Frame No: 818 , Epoch Time = 1496669718586030 , IAT = 0.000088 ,Frame Size = 54   ,Trans Rate = 613636.363636  
Frame No: 819 , Epoch Time = 1496669718587165 , IAT = 0.001135 ,Frame Size = 1514 ,Trans Rate = 1333920.704846  
Frame No: 820 , Epoch Time = 1496669718587205 , IAT = 0.000040 ,Frame Size = 54   ,Trans Rate = 1350000.000000  
Frame No: 821 , Epoch Time = 1496669718588444 , IAT = 0.001239 ,Frame Size = 1514 ,Trans Rate = 1221953.188055  
Frame No: 822 , Epoch Time = 1496669718588493 , IAT = 0.000049 ,Frame Size = 54   ,Trans Rate = 1102040.816327  
Frame No: 823 , Epoch Time = 1496669718589734 , IAT = 0.001241 ,Frame Size = 1514 ,Trans Rate = 1219983.883965  
Frame No: 824 , Epoch Time = 1496669718589784 , IAT = 0.000050 ,Frame Size = 54   ,Trans Rate = 1080000.000000  
Frame No: 825 , Epoch Time = 1496669718591024 , IAT = 0.001240 ,Frame Size = 1514 ,Trans Rate = 1220967.741935  
Frame No: 826 , Epoch Time = 1496669718591071 , IAT = 0.000047 ,Frame Size = 54   ,Trans Rate = 1148936.170213  
Frame No: 827 , Epoch Time = 1496669718592324 , IAT = 0.001253 ,Frame Size = 1514 ,Trans Rate = 1208300.079808  
Frame No: 828 , Epoch Time = 1496669718592366 , IAT = 0.000042 ,Frame Size = 66   ,Trans Rate = 1571428.571429  
Frame No: 829 , Epoch Time = 1496669718595781 , IAT = 0.003415 ,Frame Size = 1514 ,Trans Rate = 443338.213763  
Frame No: 830 , Epoch Time = 1496669718595822 , IAT = 0.000041 ,Frame Size = 66   ,Trans Rate = 1609756.097561  
Frame No: 831 , Epoch Time = 1496669718653586 , IAT = 0.057764 ,Frame Size = 1514 ,Trans Rate = 26210.096254  
Frame No: 832 , Epoch Time = 1496669718653700 , IAT = 0.000114 ,Frame Size = 54   ,Trans Rate = 473684.210526  
Frame No: 833 , Epoch Time = 1496669718681673 , IAT = 0.027973 ,Frame Size = 60   ,Trans Rate = 2144.925464  
Frame No: 834 , Epoch Time = 1496669718681737 , IAT = 0.000064 ,Frame Size = 54   ,Trans Rate = 843750.000000  
Frame No: 835 , Epoch Time = 1496669718769103 , IAT = 0.087366 ,Frame Size = 1149 ,Trans Rate = 13151.569260  
Frame No: 836 , Epoch Time = 1496669718769203 , IAT = 0.000100 ,Frame Size = 54   ,Trans Rate = 540000.000000  
Frame No: 837 , Epoch Time = 1496669718908096 , IAT = 0.138893 ,Frame Size = 887  ,Trans Rate = 6386.210968  
Frame No: 838 , Epoch Time = 1496669718908189 , IAT = 0.000093 ,Frame Size = 54   ,Trans Rate = 580645.161290  
Frame No: 839 , Epoch Time = 1496669718908238 , IAT = 0.000049 ,Frame Size = 54   ,Trans Rate = 1102040.816327  
Frame No: 840 , Epoch Time = 1496669719366554 , IAT = 0.458316 ,Frame Size = 1514 ,Trans Rate = 3303.397656  
Frame No: 841 , Epoch Time = 1496669719366675 , IAT = 0.000121 ,Frame Size = 66   ,Trans Rate = 545454.545455  
Frame No: 844 , Epoch Time = 1496669719388685 , IAT = 0.000082 ,Frame Size = 54   ,Trans Rate = 658536.585366  
Frame No: 845 , Epoch Time = 1496669719398081 , IAT = 0.009396 ,Frame Size = 1514 ,Trans Rate = 161132.396765  
Frame No: 846 , Epoch Time = 1496669719398176 , IAT = 0.000095 ,Frame Size = 66   ,Trans Rate = 694736.842105  
Frame No: 847 , Epoch Time = 1496669719401664 , IAT = 0.003488 ,Frame Size = 60   ,Trans Rate = 17201.834862  
Frame No: 848 , Epoch Time = 1496669719401738 , IAT = 0.000074 ,Frame Size = 54   ,Trans Rate = 729729.729730  
Frame No: 851 , Epoch Time = 1496669719626704 , IAT = 0.080548 ,Frame Size = 1514 ,Trans Rate = 18796.245717  
Frame No: 852 , Epoch Time = 1496669719626797 , IAT = 0.000093 ,Frame Size = 74   ,Trans Rate = 795698.924731  
Frame No: 855 , Epoch Time = 1496669719645295 , IAT = 0.000118 ,Frame Size = 66   ,Trans Rate = 559322.033898  
Frame No: 856 , Epoch Time = 1496669719646561 , IAT = 0.001266 ,Frame Size = 1514 ,Trans Rate = 1195892.575039  
Frame No: 857 , Epoch Time = 1496669719646624 , IAT = 0.000063 ,Frame Size = 66   ,Trans Rate = 1047619.047619  
Frame No: 860 , Epoch Time = 1496669719696277 , IAT = 0.000136 ,Frame Size = 54   ,Trans Rate = 397058.823529  
Frame No: 861 , Epoch Time = 1496669719934149 , IAT = 0.237872 ,Frame Size = 1514 ,Trans Rate = 6364.767606  
Frame No: 862 , Epoch Time = 1496669719934265 , IAT = 0.000116 ,Frame Size = 66   ,Trans Rate = 568965.517241  
Frame No: 863 , Epoch Time = 1496669719935528 , IAT = 0.001263 ,Frame Size = 1514 ,Trans Rate = 1198733.174980  
Frame No: 864 , Epoch Time = 1496669719935591 , IAT = 0.000063 ,Frame Size = 66   ,Trans Rate = 1047619.047619  
Frame No: 865 , Epoch Time = 1496669719940213 , IAT = 0.004622 ,Frame Size = 1514 ,Trans Rate = 327563.825184  
Frame No: 866 , Epoch Time = 1496669719940288 , IAT = 0.000075 ,Frame Size = 66   ,Trans Rate = 880000.000000  
Frame No: 867 , Epoch Time = 1496669719941548 , IAT = 0.001260 ,Frame Size = 1514 ,Trans Rate = 1201587.301587  
Frame No: 868 , Epoch Time = 1496669719941617 , IAT = 0.000069 ,Frame Size = 66   ,Trans Rate = 956521.739130  
Frame No: 869 , Epoch Time = 1496669719992447 , IAT = 0.050830 ,Frame Size = 1514 ,Trans Rate = 29785.559709  
Frame No: 870 , Epoch Time = 1496669719992571 , IAT = 0.000124 ,Frame Size = 54   ,Trans Rate = 435483.870968  
Frame No: 871 , Epoch Time = 1496669720051862 , IAT = 0.059291 ,Frame Size = 60   ,Trans Rate = 1011.957970  
Frame No: 872 , Epoch Time = 1496669720051965 , IAT = 0.000103 ,Frame Size = 54   ,Trans Rate = 524271.844660  
Frame No: 873 , Epoch Time = 1496669720200291 , IAT = 0.148326 ,Frame Size = 1514 ,Trans Rate = 10207.246201  
Frame No: 874 , Epoch Time = 1496669720200413 , IAT = 0.000122 ,Frame Size = 66   ,Trans Rate = 540983.606557  
Frame No: 875 , Epoch Time = 1496669720201680 , IAT = 0.001267 ,Frame Size = 1514 ,Trans Rate = 1194948.697711  
Frame No: 876 , Epoch Time = 1496669720201762 , IAT = 0.000082 ,Frame Size = 66   ,Trans Rate = 804878.048780  
Frame No: 877 , Epoch Time = 1496669720202406 , IAT = 0.000644 ,Frame Size = 657  ,Trans Rate = 1020186.335404  
Frame No: 878 , Epoch Time = 1496669720202469 , IAT = 0.000063 ,Frame Size = 66   ,Trans Rate = 1047619.047619  
Frame No: 879 , Epoch Time = 1496669720203729 , IAT = 0.001260 ,Frame Size = 1514 ,Trans Rate = 1201587.301587  
Frame No: 880 , Epoch Time = 1496669720203790 , IAT = 0.000061 ,Frame Size = 66   ,Trans Rate = 1081967.213115  
Frame No: 881 , Epoch Time = 1496669720206840 , IAT = 0.003050 ,Frame Size = 1514 ,Trans Rate = 496393.442623  
Frame No: 882 , Epoch Time = 1496669720206904 , IAT = 0.000064 ,Frame Size = 66   ,Trans Rate = 1031250.000000  
Frame No: 883 , Epoch Time = 1496669720208163 , IAT = 0.001259 ,Frame Size = 1514 ,Trans Rate = 1202541.699762  
Frame No: 884 , Epoch Time = 1496669720208223 , IAT = 0.000060 ,Frame Size = 66   ,Trans Rate = 1100000.000000  
Frame No: 885 , Epoch Time = 1496669720210403 , IAT = 0.002180 ,Frame Size = 1514 ,Trans Rate = 694495.412844  
Frame No: 886 , Epoch Time = 1496669720210476 , IAT = 0.000073 ,Frame Size = 66   ,Trans Rate = 904109.589041  
Frame No: 887 , Epoch Time = 1496669720211739 , IAT = 0.001263 ,Frame Size = 1514 ,Trans Rate = 1198733.174980  
Frame No: 888 , Epoch Time = 1496669720211811 , IAT = 0.000072 ,Frame Size = 54   ,Trans Rate = 750000.000000  
Frame No: 889 , Epoch Time = 1496669720306200 , IAT = 0.094389 ,Frame Size = 60   ,Trans Rate = 635.667292  
Frame No: 890 , Epoch Time = 1496669720306280 , IAT = 0.000080 ,Frame Size = 54   ,Trans Rate = 675000.000000  
Frame No: 893 , Epoch Time = 1496669720419580 , IAT = 0.000084 ,Frame Size = 54   ,Trans Rate = 642857.142857  
Frame No: 897 , Epoch Time = 1496669720669366 , IAT = 0.000095 ,Frame Size = 74   ,Trans Rate = 778947.368421  
Frame No: 898 , Epoch Time = 1496669720718796 , IAT = 0.049430 ,Frame Size = 54   ,Trans Rate = 1092.453975  
Frame No: 899 , Epoch Time = 1496669720776094 , IAT = 0.057298 ,Frame Size = 60   ,Trans Rate = 1047.156969  
Frame No: 900 , Epoch Time = 1496669720776182 , IAT = 0.000088 ,Frame Size = 54   ,Trans Rate = 613636.363636  
Frame No: 903 , Epoch Time = 1496669721254779 , IAT = 0.000136 ,Frame Size = 54   ,Trans Rate = 397058.823529  
Frame No: 904 , Epoch Time = 1496669721254827 , IAT = 0.000048 ,Frame Size = 54   ,Trans Rate = 1125000.000000  
Frame No: 908 , Epoch Time = 1496669721677502 , IAT = 0.000860 ,Frame Size = 959  ,Trans Rate = 1115116.279070  
Frame No: 909 , Epoch Time = 1496669721678662 , IAT = 0.001160 ,Frame Size = 951  ,Trans Rate = 819827.586207  
Frame No: 910 , Epoch Time = 1496669721679382 , IAT = 0.000720 ,Frame Size = 955  ,Trans Rate = 1326388.888889  
Frame No: 911 , Epoch Time = 1496669721680270 , IAT = 0.000888 ,Frame Size = 66   ,Trans Rate = 74324.324324  
Frame No: 912 , Epoch Time = 1496669721680972 , IAT = 0.000702 ,Frame Size = 66   ,Trans Rate = 94017.094017  
Frame No: 913 , Epoch Time = 1496669721920445 , IAT = 0.239473 ,Frame Size = 1514 ,Trans Rate = 6322.215866  
Frame No: 914 , Epoch Time = 1496669721920599 , IAT = 0.000154 ,Frame Size = 54   ,Trans Rate = 350649.350649  
Frame No: 915 , Epoch Time = 1496669721921881 , IAT = 0.001282 ,Frame Size = 1514 ,Trans Rate = 1180967.238690  
Frame No: 916 , Epoch Time = 1496669721921949 , IAT = 0.000068 ,Frame Size = 54   ,Trans Rate = 794117.647059  
Frame No: 917 , Epoch Time = 1496669721922588 , IAT = 0.000639 ,Frame Size = 1161 ,Trans Rate = 1816901.408451  
Frame No: 918 , Epoch Time = 1496669721922646 , IAT = 0.000058 ,Frame Size = 54   ,Trans Rate = 931034.482759  
Frame No: 919 , Epoch Time = 1496669721923914 , IAT = 0.001268 ,Frame Size = 1514 ,Trans Rate = 1194006.309148  
Frame No: 920 , Epoch Time = 1496669721923920 , IAT = 0.000006 ,Frame Size = 958  ,Trans Rate = 159666666.666667  
Frame No: 921 , Epoch Time = 1496669721924001 , IAT = 0.000081 ,Frame Size = 54   ,Trans Rate = 666666.666667  
Frame No: 922 , Epoch Time = 1496669721925268 , IAT = 0.001267 ,Frame Size = 1514 ,Trans Rate = 1194948.697711  
Frame No: 923 , Epoch Time = 1496669721925344 , IAT = 0.000076 ,Frame Size = 54   ,Trans Rate = 710526.315789  
Frame No: 924 , Epoch Time = 1496669721926616 , IAT = 0.001272 ,Frame Size = 1514 ,Trans Rate = 1190251.572327  
Frame No: 925 , Epoch Time = 1496669721926692 , IAT = 0.000076 ,Frame Size = 54   ,Trans Rate = 710526.315789  
Frame No: 926 , Epoch Time = 1496669721927964 , IAT = 0.001272 ,Frame Size = 1514 ,Trans Rate = 1190251.572327  
Frame No: 927 , Epoch Time = 1496669721928042 , IAT = 0.000078 ,Frame Size = 54   ,Trans Rate = 692307.692308  
Frame No: 928 , Epoch Time = 1496669721929308 , IAT = 0.001266 ,Frame Size = 60   ,Trans Rate = 47393.364929  
Frame No: 929 , Epoch Time = 1496669721929309 , IAT = 0.000001 ,Frame Size = 66   ,Trans Rate = 66000000.000000  
Frame No: 930 , Epoch Time = 1496669721929311 , IAT = 0.000002 ,Frame Size = 1514 ,Trans Rate = 757000000.000000  
Frame No: 931 , Epoch Time = 1496669721929313 , IAT = 0.000002 ,Frame Size = 214  ,Trans Rate = 107000000.000000  
Frame No: 932 , Epoch Time = 1496669721929404 , IAT = 0.000091 ,Frame Size = 54   ,Trans Rate = 593406.593407  
Frame No: 933 , Epoch Time = 1496669721929466 , IAT = 0.000062 ,Frame Size = 54   ,Trans Rate = 870967.741935  
Frame No: 934 , Epoch Time = 1496669721929865 , IAT = 0.000399 ,Frame Size = 958  ,Trans Rate = 2401002.506266  
Frame No: 935 , Epoch Time = 1496669721930004 , IAT = 0.000139 ,Frame Size = 954  ,Trans Rate = 6863309.352518  
Frame No: 936 , Epoch Time = 1496669721930751 , IAT = 0.000747 ,Frame Size = 1514 ,Trans Rate = 2026773.761714  
Frame No: 937 , Epoch Time = 1496669721930850 , IAT = 0.000099 ,Frame Size = 54   ,Trans Rate = 545454.545455  
Frame No: 938 , Epoch Time = 1496669721932115 , IAT = 0.001265 ,Frame Size = 1514 ,Trans Rate = 1196837.944664  
Frame No: 939 , Epoch Time = 1496669721932199 , IAT = 0.000084 ,Frame Size = 54   ,Trans Rate = 642857.142857  
Frame No: 940 , Epoch Time = 1496669721932838 , IAT = 0.000639 ,Frame Size = 1514 ,Trans Rate = 2369327.073552  
Frame No: 941 , Epoch Time = 1496669721933022 , IAT = 0.000184 ,Frame Size = 54   ,Trans Rate = 293478.260870  
Frame No: 942 , Epoch Time = 1496669721934299 , IAT = 0.001277 ,Frame Size = 1514 ,Trans Rate = 1185591.229444  
Frame No: 943 , Epoch Time = 1496669721934382 , IAT = 0.000083 ,Frame Size = 54   ,Trans Rate = 650602.409639  
Frame No: 944 , Epoch Time = 1496669721935657 , IAT = 0.001275 ,Frame Size = 1514 ,Trans Rate = 1187450.980392  
Frame No: 945 , Epoch Time = 1496669721935741 , IAT = 0.000084 ,Frame Size = 54   ,Trans Rate = 642857.142857  
Frame No: 946 , Epoch Time = 1496669721937002 , IAT = 0.001261 ,Frame Size = 1514 ,Trans Rate = 1200634.417129  
Frame No: 947 , Epoch Time = 1496669721937080 , IAT = 0.000078 ,Frame Size = 54   ,Trans Rate = 692307.692308  
Frame No: 948 , Epoch Time = 1496669721937726 , IAT = 0.000646 ,Frame Size = 1514 ,Trans Rate = 2343653.250774  
Frame No: 949 , Epoch Time = 1496669721937801 , IAT = 0.000075 ,Frame Size = 54   ,Trans Rate = 720000.000000  
Frame No: 950 , Epoch Time = 1496669721939063 , IAT = 0.001262 ,Frame Size = 1514 ,Trans Rate = 1199683.042789  
Frame No: 951 , Epoch Time = 1496669721939133 , IAT = 0.000070 ,Frame Size = 54   ,Trans Rate = 771428.571429  
Frame No: 952 , Epoch Time = 1496669721940394 , IAT = 0.001261 ,Frame Size = 1514 ,Trans Rate = 1200634.417129  
Frame No: 953 , Epoch Time = 1496669721940467 , IAT = 0.000073 ,Frame Size = 54   ,Trans Rate = 739726.027397  
Frame No: 954 , Epoch Time = 1496669721941114 , IAT = 0.000647 ,Frame Size = 963  ,Trans Rate = 1488408.037094  
Frame No: 955 , Epoch Time = 1496669721941197 , IAT = 0.000083 ,Frame Size = 54   ,Trans Rate = 650602.409639  
Frame No: 956 , Epoch Time = 1496669721941405 , IAT = 0.000208 ,Frame Size = 953  ,Trans Rate = 4581730.769231  
Frame No: 957 , Epoch Time = 1496669721945812 , IAT = 0.004407 ,Frame Size = 1514 ,Trans Rate = 343544.361243  
Frame No: 958 , Epoch Time = 1496669721945907 , IAT = 0.000095 ,Frame Size = 54   ,Trans Rate = 568421.052632  
Frame No: 959 , Epoch Time = 1496669721946546 , IAT = 0.000639 ,Frame Size = 273  ,Trans Rate = 427230.046948  
Frame No: 960 , Epoch Time = 1496669721946599 , IAT = 0.000053 ,Frame Size = 54   ,Trans Rate = 1018867.924528  
Frame No: 961 , Epoch Time = 1496669721948548 , IAT = 0.001949 ,Frame Size = 66   ,Trans Rate = 33863.519754  
Frame No: 962 , Epoch Time = 1496669721948680 , IAT = 0.000132 ,Frame Size = 54   ,Trans Rate = 409090.909091  
Frame No: 963 , Epoch Time = 1496669721948896 , IAT = 0.000216 ,Frame Size = 958  ,Trans Rate = 4435185.185185  
Frame No: 964 , Epoch Time = 1496669721948997 , IAT = 0.000101 ,Frame Size = 962  ,Trans Rate = 9524752.475248  
